frame_path,angle
data\processed\resized_images\image_200_angle_60_resized.jpg,60
data\processed\resized_images\image_651_angle_60_resized.jpg,60
data\processed\resized_images\image_462_angle_60_resized.jpg,60
data\processed\resized_images\image_1150_angle_60_resized.jpg,60
data\processed\resized_images\image_834_angle_60_resized.jpg,60
data\processed\resized_images\image_366_angle_60_resized.jpg,60
data\processed\resized_images\image_877_angle_60_resized.jpg,60
data\processed\resized_images\image_476_angle_60_resized.jpg,60
data\processed\resized_images\image_308_angle_60_resized.jpg,60
data\processed\resized_images\image_881_angle_60_resized.jpg,60
data\processed\resized_images\image_497_angle_60_resized.jpg,60
data\processed\resized_images\image_694_angle_60_resized.jpg,60
data\processed\resized_images\image_1057_angle_60_resized.jpg,60
data\processed\resized_images\image_500_angle_60_resized.jpg,60
data\processed\resized_images\image_500_angle_60_resized.jpg,60
data\processed\resized_images\image_345_angle_60_resized.jpg,60
data\processed\resized_images\image_500_angle_60_resized.jpg,60
data\processed\resized_images\image_396_angle_60_resized.jpg,60
data\processed\resized_images\image_449_angle_60_resized.jpg,60
data\processed\resized_images\image_511_angle_60_resized.jpg,60
data\processed\resized_images\image_045_angle_60_resized.jpg,60
data\processed\resized_images\image_939_angle_60_resized.jpg,60
data\processed\resized_images\image_396_angle_60_resized.jpg,60
data\processed\resized_images\image_080_angle_60_resized.jpg,60
data\processed\resized_images\image_1110_angle_60_resized.jpg,60
data\processed\resized_images\image_607_angle_60_resized.jpg,60
data\processed\resized_images\image_262_angle_60_resized.jpg,60
data\processed\resized_images\image_1097_angle_60_resized.jpg,60
data\processed\resized_images\image_050_angle_60_resized.jpg,60
data\processed\resized_images\image_834_angle_60_resized.jpg,60
data\processed\resized_images\image_497_angle_60_resized.jpg,60
data\processed\resized_images\image_1051_angle_60_resized.jpg,60
data\processed\resized_images\image_1007_angle_60_resized.jpg,60
data\processed\resized_images\image_845_angle_60_resized.jpg,60
data\processed\resized_images\image_412_angle_60_resized.jpg,60
data\processed\resized_images\image_044_angle_60_resized.jpg,60
data\processed\resized_images\image_744_angle_60_resized.jpg,60
data\processed\resized_images\image_881_angle_60_resized.jpg,60
data\processed\resized_images\image_497_angle_60_resized.jpg,60
data\processed\resized_images\image_599_angle_60_resized.jpg,60
data\processed\resized_images\image_330_angle_60_resized.jpg,60
data\processed\resized_images\image_1006_angle_60_resized.jpg,60
data\processed\resized_images\image_345_angle_60_resized.jpg,60
data\processed\resized_images\image_212_angle_60_resized.jpg,60
data\processed\resized_images\image_662_angle_60_resized.jpg,60
data\processed\resized_images\image_704_angle_60_resized.jpg,60
data\processed\resized_images\image_225_angle_60_resized.jpg,60
data\processed\resized_images\image_390_angle_60_resized.jpg,60
data\processed\resized_images\image_983_angle_60_resized.jpg,60
data\processed\resized_images\image_050_angle_60_resized.jpg,60
data\processed\resized_images\image_044_angle_60_resized.jpg,60
data\processed\resized_images\image_060_angle_60_resized.jpg,60
data\processed\resized_images\image_426_angle_60_resized.jpg,60
data\processed\resized_images\image_050_angle_60_resized.jpg,60
data\processed\resized_images\image_426_angle_60_resized.jpg,60
data\processed\resized_images\image_882_angle_60_resized.jpg,60
data\processed\resized_images\image_501_angle_60_resized.jpg,60
data\processed\resized_images\image_1097_angle_60_resized.jpg,60
data\processed\resized_images\image_845_angle_60_resized.jpg,60
data\processed\resized_images\image_330_angle_60_resized.jpg,60
data\processed\resized_images\image_201_angle_60_resized.jpg,60
data\processed\resized_images\image_611_angle_60_resized.jpg,60
data\processed\resized_images\image_500_angle_60_resized.jpg,60
data\processed\resized_images\image_938_angle_60_resized.jpg,60
data\processed\resized_images\image_1051_angle_60_resized.jpg,60
data\processed\resized_images\image_895_angle_60_resized.jpg,60
data\processed\resized_images\image_360_angle_60_resized.jpg,60
data\processed\resized_images\image_1057_angle_60_resized.jpg,60
data\processed\resized_images\image_602_angle_60_resized.jpg,60
data\processed\resized_images\image_662_angle_60_resized.jpg,60
data\processed\resized_images\image_803_angle_60_resized.jpg,60
data\processed\resized_images\image_500_angle_60_resized.jpg,60
data\processed\resized_images\image_263_angle_60_resized.jpg,60
data\processed\resized_images\image_745_angle_60_resized.jpg,60
data\processed\resized_images\image_694_angle_60_resized.jpg,60
data\processed\resized_images\image_705_angle_60_resized.jpg,60
data\processed\resized_images\image_412_angle_60_resized.jpg,60
data\processed\resized_images\image_1152_angle_60_resized.jpg,60
data\processed\resized_images\image_115_angle_60_resized.jpg,60
data\processed\resized_images\image_834_angle_60_resized.jpg,60
data\processed\resized_images\image_497_angle_60_resized.jpg,60
data\processed\resized_images\image_284_angle_60_resized.jpg,60
data\processed\resized_images\image_122_angle_60_resized.jpg,60
data\processed\resized_images\image_1057_angle_60_resized.jpg,60
data\processed\resized_images\image_333_angle_60_resized.jpg,60
data\processed\resized_images\image_513_angle_60_resized.jpg,60
data\processed\resized_images\image_834_angle_60_resized.jpg,60
data\processed\resized_images\image_599_angle_60_resized.jpg,60
data\processed\resized_images\image_1007_angle_60_resized.jpg,60
data\processed\resized_images\image_820_angle_60_resized.jpg,60
data\processed\resized_images\image_043_angle_60_resized.jpg,60
data\processed\resized_images\image_1006_angle_60_resized.jpg,60
data\processed\resized_images\image_820_angle_60_resized.jpg,60
data\processed\resized_images\image_501_angle_60_resized.jpg,60
data\processed\resized_images\image_1045_angle_60_resized.jpg,60
data\processed\resized_images\image_704_angle_60_resized.jpg,60
data\processed\resized_images\image_1006_angle_60_resized.jpg,60
data\processed\resized_images\image_212_angle_60_resized.jpg,60
data\processed\resized_images\image_212_angle_60_resized.jpg,60
data\processed\resized_images\image_200_angle_60_resized.jpg,60
data\processed\resized_images\image_051_angle_60_resized.jpg,60
data\processed\resized_images\image_971_angle_60_resized.jpg,60
data\processed\resized_images\image_284_angle_60_resized.jpg,60
data\processed\resized_images\image_117_angle_60_resized.jpg,60
data\processed\resized_images\image_080_angle_60_resized.jpg,60
data\processed\resized_images\image_607_angle_60_resized.jpg,60
data\processed\resized_images\image_602_angle_60_resized.jpg,60
data\processed\resized_images\image_1046_angle_60_resized.jpg,60
data\processed\resized_images\image_201_angle_60_resized.jpg,60
data\processed\resized_images\image_200_angle_60_resized.jpg,60
data\processed\resized_images\image_360_angle_60_resized.jpg,60
data\processed\resized_images\image_1151_angle_60_resized.jpg,60
data\processed\resized_images\image_500_angle_60_resized.jpg,60
data\processed\resized_images\image_820_angle_60_resized.jpg,60
data\processed\resized_images\image_257_angle_60_resized.jpg,60
data\processed\resized_images\image_929_angle_60_resized.jpg,60
data\processed\resized_images\image_330_angle_60_resized.jpg,60
data\processed\resized_images\image_983_angle_60_resized.jpg,60
data\processed\resized_images\image_754_angle_60_resized.jpg,60
data\processed\resized_images\image_877_angle_60_resized.jpg,60
data\processed\resized_images\image_212_angle_60_resized.jpg,60
data\processed\resized_images\image_513_angle_60_resized.jpg,60
data\processed\resized_images\image_929_angle_60_resized.jpg,60
data\processed\resized_images\image_939_angle_60_resized.jpg,60
data\processed\resized_images\image_345_angle_60_resized.jpg,60
data\processed\resized_images\image_662_angle_60_resized.jpg,60
data\processed\resized_images\image_045_angle_60_resized.jpg,60
data\processed\resized_images\image_043_angle_60_resized.jpg,60
data\processed\resized_images\image_051_angle_60_resized.jpg,60
data\processed\resized_images\image_845_angle_60_resized.jpg,60
data\processed\resized_images\image_1051_angle_60_resized.jpg,60
data\processed\resized_images\image_971_angle_60_resized.jpg,60
data\processed\resized_images\image_1161_angle_60_resized.jpg,60
data\processed\resized_images\image_1007_angle_60_resized.jpg,60
data\processed\resized_images\image_676_angle_60_resized.jpg,60
data\processed\resized_images\image_1057_angle_60_resized.jpg,60
data\processed\resized_images\image_845_angle_60_resized.jpg,60
data\processed\resized_images\image_308_angle_60_resized.jpg,60
data\processed\resized_images\image_661_angle_60_resized.jpg,60
data\processed\resized_images\image_396_angle_60_resized.jpg,60
data\processed\resized_images\image_501_angle_60_resized.jpg,60
data\processed\resized_images\image_896_angle_60_resized.jpg,60
data\processed\resized_images\image_971_angle_60_resized.jpg,60
data\processed\resized_images\image_406_angle_60_resized.jpg,60
data\processed\resized_images\image_896_angle_60_resized.jpg,60
data\processed\resized_images\image_050_angle_60_resized.jpg,60
data\processed\resized_images\image_883_angle_60_resized.jpg,60
data\processed\resized_images\image_939_angle_60_resized.jpg,60
data\processed\resized_images\image_1151_angle_60_resized.jpg,60
data\processed\resized_images\image_971_angle_60_resized.jpg,60
data\processed\resized_images\image_1057_angle_60_resized.jpg,60
data\processed\resized_images\image_328_angle_60_resized.jpg,60
data\processed\resized_images\image_122_angle_60_resized.jpg,60
data\processed\resized_images\image_225_angle_60_resized.jpg,60
data\processed\resized_images\image_104_angle_60_resized.jpg,60
data\processed\resized_images\image_196_angle_60_resized.jpg,60
data\processed\resized_images\image_599_angle_60_resized.jpg,60
data\processed\resized_images\image_476_angle_60_resized.jpg,60
data\processed\resized_images\image_754_angle_60_resized.jpg,60
data\processed\resized_images\image_117_angle_60_resized.jpg,60
data\processed\resized_images\image_529_angle_60_resized.jpg,60
data\processed\resized_images\image_308_angle_60_resized.jpg,60
data\processed\resized_images\image_333_angle_60_resized.jpg,60
data\processed\resized_images\image_500_angle_60_resized.jpg,60
data\processed\resized_images\image_451_angle_60_resized.jpg,60
data\processed\resized_images\image_060_angle_60_resized.jpg,60
data\processed\resized_images\image_117_angle_60_resized.jpg,60
data\processed\resized_images\image_117_angle_60_resized.jpg,60
data\processed\resized_images\image_330_angle_60_resized.jpg,60
data\processed\resized_images\image_744_angle_60_resized.jpg,60
data\processed\resized_images\image_123_angle_60_resized.jpg,60
data\processed\resized_images\image_500_angle_60_resized.jpg,60
data\processed\resized_images\image_648_angle_60_resized.jpg,60
data\processed\resized_images\image_881_angle_60_resized.jpg,60
data\processed\resized_images\image_834_angle_60_resized.jpg,60
data\processed\resized_images\image_971_angle_60_resized.jpg,60
data\processed\resized_images\image_500_angle_60_resized.jpg,60
data\processed\resized_images\image_914_angle_60_resized.jpg,60
data\processed\resized_images\image_043_angle_60_resized.jpg,60
data\processed\resized_images\image_1161_angle_60_resized.jpg,60
data\processed\resized_images\image_500_angle_60_resized.jpg,60
data\processed\resized_images\image_661_angle_60_resized.jpg,60
data\processed\resized_images\image_998_angle_60_resized.jpg,60
data\processed\resized_images\image_045_angle_60_resized.jpg,60
data\processed\resized_images\image_971_angle_60_resized.jpg,60
data\processed\resized_images\image_582_angle_60_resized.jpg,60
data\processed\resized_images\image_602_angle_60_resized.jpg,60
data\processed\resized_images\image_1161_angle_60_resized.jpg,60
data\processed\resized_images\image_1007_angle_60_resized.jpg,60
data\processed\resized_images\image_500_angle_60_resized.jpg,60
data\processed\resized_images\image_257_angle_60_resized.jpg,60
data\processed\resized_images\image_914_angle_60_resized.jpg,60
data\processed\resized_images\image_396_angle_60_resized.jpg,60
data\processed\resized_images\image_330_angle_60_resized.jpg,60
data\processed\resized_images\image_1152_angle_60_resized.jpg,60
data\processed\resized_images\image_676_angle_60_resized.jpg,60
data\processed\resized_images\image_476_angle_60_resized.jpg,60
data\processed\resized_images\image_196_angle_60_resized.jpg,60
data\processed\resized_images\image_896_angle_60_resized.jpg,60
data\processed\resized_images\image_820_angle_60_resized.jpg,60
data\processed\resized_images\image_998_angle_60_resized.jpg,60
data\processed\resized_images\image_406_angle_60_resized.jpg,60
data\processed\resized_images\image_500_angle_60_resized.jpg,60
data\processed\resized_images\image_462_angle_60_resized.jpg,60
data\processed\resized_images\image_406_angle_60_resized.jpg,60
data\processed\resized_images\image_1046_angle_60_resized.jpg,60
data\processed\resized_images\image_262_angle_60_resized.jpg,60
data\processed\resized_images\image_044_angle_60_resized.jpg,60
data\processed\resized_images\image_045_angle_60_resized.jpg,60
data\processed\resized_images\image_939_angle_60_resized.jpg,60
data\processed\resized_images\image_450_angle_60_resized.jpg,60
data\processed\resized_images\image_704_angle_60_resized.jpg,60
data\processed\resized_images\image_476_angle_60_resized.jpg,60
data\processed\resized_images\image_044_angle_60_resized.jpg,60
data\processed\resized_images\image_044_angle_60_resized.jpg,60
data\processed\resized_images\image_881_angle_60_resized.jpg,60
data\processed\resized_images\image_426_angle_60_resized.jpg,60
data\processed\resized_images\image_803_angle_60_resized.jpg,60
data\processed\resized_images\image_939_angle_60_resized.jpg,60
data\processed\resized_images\image_896_angle_60_resized.jpg,60
data\processed\resized_images\image_914_angle_60_resized.jpg,60
data\processed\resized_images\image_043_angle_60_resized.jpg,60
data\processed\resized_images\image_1098_angle_60_resized.jpg,60
data\processed\resized_images\image_044_angle_60_resized.jpg,60
data\processed\resized_images\image_412_angle_60_resized.jpg,60
data\processed\resized_images\image_330_angle_60_resized.jpg,60
data\processed\resized_images\image_845_angle_60_resized.jpg,60
data\processed\resized_images\image_196_angle_60_resized.jpg,60
data\processed\resized_images\image_582_angle_60_resized.jpg,60
data\processed\resized_images\image_196_angle_60_resized.jpg,60
data\processed\resized_images\image_553_angle_60_resized.jpg,60
data\processed\resized_images\image_449_angle_60_resized.jpg,60
data\processed\resized_images\image_648_angle_60_resized.jpg,60
data\processed\resized_images\image_450_angle_60_resized.jpg,60
data\processed\resized_images\image_107_angle_60_resized.jpg,60
data\processed\resized_images\image_258_angle_60_resized.jpg,60
data\processed\resized_images\image_1152_angle_60_resized.jpg,60
data\processed\resized_images\image_567_angle_60_resized.jpg,60
data\processed\resized_images\image_928_angle_60_resized.jpg,60
data\processed\resized_images\image_582_angle_60_resized.jpg,60
data\processed\resized_images\image_754_angle_60_resized.jpg,60
data\processed\resized_images\image_1045_angle_60_resized.jpg,60
data\processed\resized_images\image_1074_angle_60_resized.jpg,60
data\processed\resized_images\image_914_angle_60_resized.jpg,60
data\processed\resized_images\image_607_angle_60_resized.jpg,60
data\processed\resized_images\image_476_angle_60_resized.jpg,60
data\processed\resized_images\image_582_angle_60_resized.jpg,60
data\processed\resized_images\image_694_angle_60_resized.jpg,60
data\processed\resized_images\image_882_angle_60_resized.jpg,60
data\processed\resized_images\image_045_angle_60_resized.jpg,60
data\processed\resized_images\image_110_angle_60_resized.jpg,60
data\processed\resized_images\image_476_angle_60_resized.jpg,60
data\processed\resized_images\image_225_angle_60_resized.jpg,60
data\processed\resized_images\image_1098_angle_60_resized.jpg,60
data\processed\resized_images\image_845_angle_60_resized.jpg,60
data\processed\resized_images\image_552_angle_60_resized.jpg,60
data\processed\resized_images\image_1098_angle_60_resized.jpg,60
data\processed\resized_images\image_110_angle_60_resized.jpg,60
data\processed\resized_images\image_896_angle_60_resized.jpg,60
data\processed\resized_images\image_599_angle_60_resized.jpg,60
data\processed\resized_images\image_406_angle_60_resized.jpg,60
data\processed\resized_images\image_998_angle_60_resized.jpg,60
data\processed\resized_images\image_200_angle_60_resized.jpg,60
data\processed\resized_images\image_263_angle_60_resized.jpg,60
data\processed\resized_images\image_262_angle_60_resized.jpg,60
data\processed\resized_images\image_705_angle_60_resized.jpg,60
data\processed\resized_images\image_983_angle_60_resized.jpg,60
data\processed\resized_images\image_043_angle_60_resized.jpg,60
data\processed\resized_images\image_1045_angle_60_resized.jpg,60
data\processed\resized_images\image_881_angle_60_resized.jpg,60
data\processed\resized_images\image_451_angle_60_resized.jpg,60
data\processed\resized_images\image_834_angle_60_resized.jpg,60
data\processed\resized_images\image_390_angle_60_resized.jpg,60
data\processed\resized_images\image_1151_angle_60_resized.jpg,60
data\processed\resized_images\image_127_angle_60_resized.jpg,60
data\processed\resized_images\image_883_angle_60_resized.jpg,60
data\processed\resized_images\image_308_angle_60_resized.jpg,60
data\processed\resized_images\image_929_angle_60_resized.jpg,60
data\processed\resized_images\image_080_angle_60_resized.jpg,60
data\processed\resized_images\image_1074_angle_60_resized.jpg,60
data\processed\resized_images\image_845_angle_60_resized.jpg,60
data\processed\resized_images\image_497_angle_60_resized.jpg,60
data\processed\resized_images\image_044_angle_60_resized.jpg,60
data\processed\resized_images\image_043_angle_60_resized.jpg,60
data\processed\resized_images\image_360_angle_60_resized.jpg,60
data\processed\resized_images\image_1046_angle_60_resized.jpg,60
data\processed\resized_images\image_567_angle_60_resized.jpg,60
data\processed\resized_images\image_257_angle_60_resized.jpg,60
data\processed\resized_images\image_196_angle_60_resized.jpg,60
data\processed\resized_images\image_1007_angle_60_resized.jpg,60
data\processed\resized_images\image_998_angle_60_resized.jpg,60
data\processed\resized_images\image_929_angle_60_resized.jpg,60
data\processed\resized_images\image_1098_angle_60_resized.jpg,60
data\processed\resized_images\image_360_angle_60_resized.jpg,60
data\processed\resized_images\image_694_angle_60_resized.jpg,60
data\processed\resized_images\image_045_angle_60_resized.jpg,60
data\processed\resized_images\image_110_angle_60_resized.jpg,60
data\processed\resized_images\image_1152_angle_60_resized.jpg,60
data\processed\resized_images\image_426_angle_60_resized.jpg,60
data\processed\resized_images\image_200_angle_60_resized.jpg,60
data\processed\resized_images\image_1152_angle_60_resized.jpg,60
data\processed\resized_images\image_648_angle_60_resized.jpg,60
data\processed\resized_images\image_602_angle_60_resized.jpg,60
data\processed\resized_images\image_225_angle_60_resized.jpg,60
data\processed\resized_images\image_258_angle_60_resized.jpg,60
data\processed\resized_images\image_983_angle_60_resized.jpg,60
data\processed\resized_images\image_744_angle_60_resized.jpg,60
data\processed\resized_images\image_929_angle_60_resized.jpg,60
data\processed\resized_images\image_834_angle_60_resized.jpg,60
data\processed\resized_images\image_929_angle_60_resized.jpg,60
data\processed\resized_images\image_1153_angle_60_resized.jpg,60
data\processed\resized_images\image_882_angle_60_resized.jpg,60
data\processed\resized_images\image_1097_angle_60_resized.jpg,60
data\processed\resized_images\image_705_angle_60_resized.jpg,60
data\processed\resized_images\image_529_angle_60_resized.jpg,60
data\processed\resized_images\image_426_angle_60_resized.jpg,60
data\processed\resized_images\image_212_angle_60_resized.jpg,60
data\processed\resized_images\image_694_angle_60_resized.jpg,60
data\processed\resized_images\image_498_angle_60_resized.jpg,60
data\processed\resized_images\image_284_angle_60_resized.jpg,60
data\processed\resized_images\image_938_angle_60_resized.jpg,60
data\processed\resized_images\image_200_angle_60_resized.jpg,60
data\processed\resized_images\image_553_angle_60_resized.jpg,60
data\processed\resized_images\image_200_angle_60_resized.jpg,60
data\processed\resized_images\image_1051_angle_60_resized.jpg,60
data\processed\resized_images\image_1110_angle_60_resized.jpg,60
data\processed\resized_images\image_360_angle_60_resized.jpg,60
data\processed\resized_images\image_110_angle_60_resized.jpg,60
data\processed\resized_images\image_1006_angle_60_resized.jpg,60
data\processed\resized_images\image_080_angle_60_resized.jpg,60
data\processed\resized_images\image_552_angle_60_resized.jpg,60
data\processed\resized_images\image_107_angle_60_resized.jpg,60
data\processed\resized_images\image_200_angle_60_resized.jpg,60
data\processed\resized_images\image_360_angle_60_resized.jpg,60
data\processed\resized_images\image_651_angle_60_resized.jpg,60
data\processed\resized_images\image_476_angle_60_resized.jpg,60
data\processed\resized_images\image_754_angle_60_resized.jpg,60
data\processed\resized_images\image_1150_angle_60_resized.jpg,60
data\processed\resized_images\image_123_angle_60_resized.jpg,60
data\processed\resized_images\image_258_angle_60_resized.jpg,60
data\processed\resized_images\image_962_angle_60_resized.jpg,60
data\processed\resized_images\image_396_angle_60_resized.jpg,60
data\processed\resized_images\image_426_angle_60_resized.jpg,60
data\processed\resized_images\image_1006_angle_60_resized.jpg,60
data\processed\resized_images\image_1161_angle_60_resized.jpg,60
data\processed\resized_images\image_1161_angle_60_resized.jpg,60
data\processed\resized_images\image_928_angle_60_resized.jpg,60
data\processed\resized_images\image_1110_angle_60_resized.jpg,60
data\processed\resized_images\image_123_angle_60_resized.jpg,60
data\processed\resized_images\image_914_angle_60_resized.jpg,60
data\processed\resized_images\image_117_angle_60_resized.jpg,60
data\processed\resized_images\image_511_angle_60_resized.jpg,60
data\processed\resized_images\image_914_angle_60_resized.jpg,60
data\processed\resized_images\image_567_angle_60_resized.jpg,60
data\processed\resized_images\image_498_angle_60_resized.jpg,60
data\processed\resized_images\image_360_angle_60_resized.jpg,60
data\processed\resized_images\image_1098_angle_60_resized.jpg,60
data\processed\resized_images\image_050_angle_60_resized.jpg,60
data\processed\resized_images\image_212_angle_60_resized.jpg,60
data\processed\resized_images\image_511_angle_60_resized.jpg,60
data\processed\resized_images\image_366_angle_60_resized.jpg,60
data\processed\resized_images\image_107_angle_60_resized.jpg,60
data\processed\resized_images\image_330_angle_60_resized.jpg,60
data\processed\resized_images\image_881_angle_60_resized.jpg,60
data\processed\resized_images\image_123_angle_60_resized.jpg,60
data\processed\resized_images\image_882_angle_60_resized.jpg,60
data\processed\resized_images\image_338_angle_60_resized.jpg,60
data\processed\resized_images\image_060_angle_60_resized.jpg,60
data\processed\resized_images\image_929_angle_60_resized.jpg,60
data\processed\resized_images\image_998_angle_60_resized.jpg,60
data\processed\resized_images\image_257_angle_60_resized.jpg,60
data\processed\resized_images\image_1152_angle_60_resized.jpg,60
data\processed\resized_images\image_882_angle_60_resized.jpg,60
data\processed\resized_images\image_338_angle_60_resized.jpg,60
data\processed\resized_images\image_412_angle_60_resized.jpg,60
data\processed\resized_images\image_895_angle_60_resized.jpg,60
data\processed\resized_images\image_929_angle_60_resized.jpg,60
data\processed\resized_images\image_497_angle_60_resized.jpg,60
data\processed\resized_images\image_914_angle_60_resized.jpg,60
data\processed\resized_images\image_501_angle_60_resized.jpg,60
data\processed\resized_images\image_745_angle_60_resized.jpg,60
data\processed\resized_images\image_196_angle_60_resized.jpg,60
data\processed\resized_images\image_803_angle_60_resized.jpg,60
data\processed\resized_images\image_200_angle_60_resized.jpg,60
data\processed\resized_images\image_552_angle_60_resized.jpg,60
data\processed\resized_images\image_1097_angle_60_resized.jpg,60
data\processed\resized_images\image_1153_angle_60_resized.jpg,60
data\processed\resized_images\image_895_angle_60_resized.jpg,60
data\processed\resized_images\image_426_angle_60_resized.jpg,60
data\processed\resized_images\image_462_angle_60_resized.jpg,60
data\processed\resized_images\image_552_angle_60_resized.jpg,60
data\processed\resized_images\image_983_angle_60_resized.jpg,60
data\processed\resized_images\image_338_angle_60_resized.jpg,60
data\processed\resized_images\image_1152_angle_60_resized.jpg,60
data\processed\resized_images\image_196_angle_60_resized.jpg,60
data\processed\resized_images\image_345_angle_60_resized.jpg,60
data\processed\resized_images\image_754_angle_60_resized.jpg,60
data\processed\resized_images\image_1151_angle_60_resized.jpg,60
data\processed\resized_images\image_529_angle_60_resized.jpg,60
data\processed\resized_images\image_1161_angle_60_resized.jpg,60
data\processed\resized_images\image_044_angle_60_resized.jpg,60
data\processed\resized_images\image_845_angle_60_resized.jpg,60
data\processed\resized_images\image_107_angle_60_resized.jpg,60
data\processed\resized_images\image_983_angle_60_resized.jpg,60
data\processed\resized_images\image_200_angle_60_resized.jpg,60
data\processed\resized_images\image_1007_angle_60_resized.jpg,60
data\processed\resized_images\image_328_angle_60_resized.jpg,60
data\processed\resized_images\image_360_angle_60_resized.jpg,60
data\processed\resized_images\image_262_angle_60_resized.jpg,60
data\processed\resized_images\image_882_angle_60_resized.jpg,60
data\processed\resized_images\image_308_angle_60_resized.jpg,60
data\processed\resized_images\image_115_angle_60_resized.jpg,60
data\processed\resized_images\image_929_angle_60_resized.jpg,60
data\processed\resized_images\image_390_angle_60_resized.jpg,60
data\processed\resized_images\image_1153_angle_60_resized.jpg,60
data\processed\resized_images\image_1152_angle_60_resized.jpg,60
data\processed\resized_images\image_104_angle_60_resized.jpg,60
data\processed\resized_images\image_497_angle_60_resized.jpg,60
data\processed\resized_images\image_080_angle_60_resized.jpg,60
data\processed\resized_images\image_451_angle_60_resized.jpg,60
data\processed\resized_images\image_225_angle_60_resized.jpg,60
data\processed\resized_images\image_333_angle_60_resized.jpg,60
data\processed\resized_images\image_110_angle_60_resized.jpg,60
data\processed\resized_images\image_513_angle_60_resized.jpg,60
data\processed\resized_images\image_1006_angle_60_resized.jpg,60
data\processed\resized_images\image_1074_angle_60_resized.jpg,60
data\processed\resized_images\image_1051_angle_60_resized.jpg,60
data\processed\resized_images\image_651_angle_60_resized.jpg,60
data\processed\resized_images\image_803_angle_60_resized.jpg,60
data\processed\resized_images\image_1057_angle_60_resized.jpg,60
data\processed\resized_images\image_881_angle_60_resized.jpg,60
data\processed\resized_images\image_928_angle_60_resized.jpg,60
data\processed\resized_images\image_529_angle_60_resized.jpg,60
data\processed\resized_images\image_196_angle_60_resized.jpg,60
data\processed\resized_images\image_803_angle_60_resized.jpg,60
data\processed\resized_images\image_501_angle_60_resized.jpg,60
data\processed\resized_images\image_754_angle_60_resized.jpg,60
data\processed\resized_images\image_396_angle_60_resized.jpg,60
data\processed\resized_images\image_1153_angle_60_resized.jpg,60
data\processed\resized_images\image_462_angle_60_resized.jpg,60
data\processed\resized_images\image_501_angle_60_resized.jpg,60
data\processed\resized_images\image_500_angle_60_resized.jpg,60
data\processed\resized_images\image_1150_angle_60_resized.jpg,60
data\processed\resized_images\image_462_angle_60_resized.jpg,60
data\processed\resized_images\image_462_angle_60_resized.jpg,60
data\processed\resized_images\image_754_angle_60_resized.jpg,60
data\processed\resized_images\image_366_angle_60_resized.jpg,60
data\processed\resized_images\image_406_angle_60_resized.jpg,60
data\processed\resized_images\image_308_angle_60_resized.jpg,60
data\processed\resized_images\image_582_angle_60_resized.jpg,60
data\processed\resized_images\image_1057_angle_60_resized.jpg,60
data\processed\resized_images\image_426_angle_60_resized.jpg,60
data\processed\resized_images\image_497_angle_60_resized.jpg,60
data\processed\resized_images\image_939_angle_60_resized.jpg,60
data\processed\resized_images\image_914_angle_60_resized.jpg,60
data\processed\resized_images\image_1006_angle_60_resized.jpg,60
data\processed\resized_images\image_412_angle_60_resized.jpg,60
data\processed\resized_images\image_497_angle_60_resized.jpg,60
data\processed\resized_images\image_051_angle_60_resized.jpg,60
data\processed\resized_images\image_971_angle_60_resized.jpg,60
data\processed\resized_images\image_553_angle_60_resized.jpg,60
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_049_angle_30_resized.jpg,30
data\processed\resized_images\image_703_angle_30_resized.jpg,30
data\processed\resized_images\image_126_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_703_angle_30_resized.jpg,30
data\processed\resized_images\image_111_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_125_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_116_angle_30_resized.jpg,30
data\processed\resized_images\image_126_angle_30_resized.jpg,30
data\processed\resized_images\image_126_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_111_angle_30_resized.jpg,30
data\processed\resized_images\image_049_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_048_angle_30_resized.jpg,30
data\processed\resized_images\image_112_angle_30_resized.jpg,30
data\processed\resized_images\image_111_angle_30_resized.jpg,30
data\processed\resized_images\image_047_angle_30_resized.jpg,30
data\processed\resized_images\image_118_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_112_angle_30_resized.jpg,30
data\processed\resized_images\image_047_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_111_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_125_angle_30_resized.jpg,30
data\processed\resized_images\image_112_angle_30_resized.jpg,30
data\processed\resized_images\image_703_angle_30_resized.jpg,30
data\processed\resized_images\image_650_angle_30_resized.jpg,30
data\processed\resized_images\image_124_angle_30_resized.jpg,30
data\processed\resized_images\image_046_angle_30_resized.jpg,30
